Recency,Frequency,Monetary,Recency_Norm,Frequency_Norm,Monetary_Norm,Model K = 2,Model K = 3,Model K = 4,Model K = 5
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
712,1,109598,0.3950617283950617,0.0,0.042323216252411616,1,2,3,4
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
736,1,107973,0.5432098765432096,0.0,0.041695693611394725,0,2,2,2
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
698,1,109598,0.30864197530864157,0.0,0.042323216252411616,1,1,3,3
655,1,123192,0.043209876543209624,0.0,0.047572781041324584,1,1,1,1
670,1,11045,0.13580246913580218,0.0,0.004265223120019401,1,1,1,1
779,1,114475,0.8086419753086416,0.0,0.044206556511020456,0,0,0,0
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
754,1,112995,0.6543209876543203,0.0,0.04363502819797123,0,2,2,2
715,1,31010,0.41358024691357986,0.0,0.011975062829497658,1,2,2,4
779,1,115835,0.8086419753086416,0.0,0.0447317446905792,0,0,0,0
785,1,134293,0.8456790123456788,0.0,0.051859629556972875,0,0,0,0
774,1,111744,0.7777777777777777,0.0,0.043151932306333,0,0,0,0
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
773,1,113384,0.7716049382716044,0.0,0.04378524746403619,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
661,1,123192,0.08024691358024683,0.0,0.047572781041324584,1,1,1,1
717,1,109598,0.4259259259259256,0.0,0.042323216252411616,1,2,2,4
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
772,2,178491,0.765432098765432,0.045454545454545456,0.06892747305707406,0,2,2,2
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
785,1,115955,0.8456790123456788,0.0,0.04477808482406968,0,0,0,0
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
791,1,125200,0.882716049382716,0.0,0.04834820594173191,0,0,0,0
704,1,119935,0.34567901234567877,0.0,0.0463150325848372,1,1,3,4
789,1,114475,0.8703703703703702,0.0,0.044206556511020456,0,0,0,0
674,1,123192,0.16049382716049365,0.0,0.047572781041324584,1,1,3,3
772,1,113144,0.765432098765432,0.0,0.043692567197055235,0,2,2,2
783,1,114475,0.833333333333333,0.0,0.044206556511020456,0,0,0,0
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
710,1,109598,0.382716049382716,0.0,0.042323216252411616,1,2,3,4
720,1,112147,0.44444444444444464,0.0,0.04330755792130518,1,2,2,4
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
769,1,112617,0.7469135802469129,0.0,0.04348905677747622,0,2,2,2
726,1,131688,0.48148148148148096,0.0,0.050853662492450415,1,2,2,4
798,1,131880,0.9259259259259256,0.0,0.05092780670603518,0,0,0,0
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
672,1,336442,0.14814814814814792,0.0,0.12992305993169465,1,1,3,3
800,1,120000,0.9382716049382713,0.0,0.04634013349047787,0,0,0,0
768,1,112617,0.7407407407407405,0.0,0.04348905677747622,0,2,2,2
790,1,144202,0.8765432098765427,0.0,0.055686166079949084,0,0,0,0
680,1,112147,0.19753086419753085,0.0,0.04330755792130518,1,1,3,3
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
756,1,112995,0.6666666666666661,0.0,0.04363502819797123,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
665,1,112147,0.1049382716049383,0.0,0.04330755792130518,1,1,1,1
696,1,109598,0.29629629629629584,0.0,0.042323216252411616,1,1,3,3
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
732,1,109598,0.5185185185185182,0.0,0.042323216252411616,0,2,2,4
773,1,121492,0.7716049382716044,0.0,0.04691629581687615,0,2,2,2
784,1,114475,0.8395061728395063,0.0,0.044206556511020456,0,0,0,0
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
712,1,219197,0.3950617283950617,0.0,0.08464681867260232,1,2,3,4
652,1,112147,0.024691358024691468,0.0,0.04330755792130518,1,1,1,1
717,1,109598,0.4259259259259256,0.0,0.042323216252411616,1,2,2,4
775,1,112617,0.7839506172839501,0.0,0.04348905677747622,0,0,0,0
770,1,113857,0.7530864197530862,0.0,0.04396790482354449,0,2,2,2
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
769,1,112617,0.7469135802469129,0.0,0.04348905677747622,0,2,2,2
762,1,123179,0.7037037037037033,0.0,0.04756776086019645,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
651,1,112147,0.018518518518518157,0.0,0.04330755792130518,1,1,1,1
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
800,1,120000,0.9382716049382713,0.0,0.04634013349047787,0,0,0,0
757,1,183954,0.6728395061728394,0.0,0.07103710763422806,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
770,1,111744,0.7530864197530862,0.0,0.043151932306333,0,2,2,2
652,1,112147,0.024691358024691468,0.0,0.04330755792130518,1,1,1,1
664,1,123192,0.09876543209876498,0.0,0.047572781041324584,1,1,1,1
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
688,2,1108728,0.2469135802469129,0.045454545454545456,0.42815502937192124,1,2,3,3
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
676,1,112147,0.17283950617283939,0.0,0.04330755792130518,1,1,3,3
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
735,1,107973,0.5370370370370372,0.0,0.041695693611394725,0,2,2,2
762,1,123179,0.7037037037037033,0.0,0.04756776086019645,0,2,2,2
705,4,456099,0.3518518518518512,0.13636363636363635,0.17613073787394556,1,1,3,4
703,1,109598,0.33950617283950635,0.0,0.042323216252411616,1,1,3,4
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
784,1,114475,0.8395061728395063,0.0,0.044206556511020456,0,0,0,0
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
761,1,123179,0.6975308641975309,0.0,0.04756776086019645,0,2,2,2
708,1,109598,0.37037037037037024,0.0,0.042323216252411616,1,2,3,4
690,1,112147,0.25925925925925863,0.0,0.04330755792130518,1,1,3,3
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
671,1,112147,0.1419753086419755,0.0,0.04330755792130518,1,1,1,1
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
655,1,112147,0.043209876543209624,0.0,0.04330755792130518,1,1,1,1
771,1,219998,0.7592592592592586,0.0,0.08495613906365126,0,2,2,2
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
671,1,123192,0.1419753086419755,0.0,0.047572781041324584,1,1,1,1
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
791,1,455800,0.882716049382716,0.0,0.17601527370799847,0,0,0,0
769,1,112617,0.7469135802469129,0.0,0.04348905677747622,0,2,2,2
678,1,112147,0.18518518518518512,0.0,0.04330755792130518,1,1,3,3
759,1,112995,0.6851851851851851,0.0,0.04363502819797123,0,2,2,2
685,1,123192,0.22839506172839474,0.0,0.047572781041324584,1,1,3,3
653,1,112147,0.03086419753086389,0.0,0.04330755792130518,1,1,1,1
725,1,573480,0.47530864197530853,0.0,0.22145949795099376,1,2,2,2
694,2,154342,0.2839506172839501,0.045454545454545456,0.059601907359894464,1,1,3,3
726,1,109598,0.48148148148148096,0.0,0.042323216252411616,1,2,2,4
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
789,1,19819,0.8703703703703702,0.0,0.007653459213731508,0,0,0,0
780,1,115995,0.8148148148148149,0.0,0.044793531535233175,0,0,0,0
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
791,1,125200,0.882716049382716,0.0,0.04834820594173191,0,0,0,0
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
670,1,224294,0.13580246913580218,0.0,0.08661511584261036,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
749,1,112995,0.6234567901234565,0.0,0.04363502819797123,0,2,2,2
771,1,111744,0.7592592592592586,0.0,0.043151932306333,0,2,2,2
759,2,255472,0.6851851851851851,0.045454545454545456,0.09865505485899469,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
659,1,112147,0.06790123456790109,0.0,0.04330755792130518,1,1,1,1
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
660,1,112147,0.07407407407407351,0.0,0.04330755792130518,1,1,1,1
762,1,123179,0.7037037037037033,0.0,0.04756776086019645,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
716,1,109598,0.4197530864197532,0.0,0.042323216252411616,1,2,2,4
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
784,1,567443,0.8395061728395063,0.0,0.21912820306864364,0,0,0,0
733,1,547992,0.5246913580246915,0.0,0.21161685359761626,0,2,2,2
769,1,113857,0.7469135802469129,0.0,0.04396790482354449,0,2,2,2
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
658,1,134237,0.06172839506172778,0.0,0.05183800416134399,1,1,1,1
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
665,1,123192,0.1049382716049383,0.0,0.047572781041324584,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
706,1,109598,0.3580246913580245,0.0,0.042323216252411616,1,2,3,4
661,1,11045,0.08024691358024683,0.0,0.004265223120019401,1,1,1,1
734,1,109598,0.5308641975308639,0.0,0.042323216252411616,0,2,2,2
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
788,1,133110,0.8641975308641969,0.0,0.05140279307431258,0,0,0,0
684,1,112147,0.22222222222222232,0.0,0.04330755792130518,1,1,3,3
784,1,114475,0.8395061728395063,0.0,0.044206556511020456,0,0,0,0
785,1,114475,0.8456790123456788,0.0,0.044206556511020456,0,0,0,0
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
718,1,109598,0.4320987654320989,0.0,0.042323216252411616,1,2,2,4
682,1,112147,0.2098765432098766,0.0,0.04330755792130518,1,1,3,3
683,1,112147,0.216049382716049,0.0,0.04330755792130518,1,1,3,3
695,1,59425,0.2901234567901234,0.0,0.02294802027226373,1,1,3,3
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
671,1,112147,0.1419753086419755,0.0,0.04330755792130518,1,1,1,1
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
705,1,109598,0.3518518518518512,0.0,0.042323216252411616,1,1,3,4
670,1,224294,0.13580246913580218,0.0,0.08661511584261036,1,1,1,1
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
780,1,114475,0.8148148148148149,0.0,0.044206556511020456,0,0,0,0
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
667,1,112147,0.11728395061728403,0.0,0.04330755792130518,1,1,1,1
731,1,109598,0.5123456790123457,0.0,0.042323216252411616,1,2,2,4
779,1,228949,0.8086419753086416,0.0,0.08841272685426182,0,0,0,0
700,1,130272,0.3209876543209873,0.0,0.05030684891726278,1,1,3,4
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
679,1,112147,0.19135802469135754,0.0,0.04330755792130518,1,1,3,3
771,1,122644,0.7592592592592586,0.0,0.04736116109838474,0,2,2,2
767,1,114057,0.734567901234568,0.0,0.044045138379361956,0,2,2,2
670,1,134237,0.13580246913580218,0.0,0.05183800416134399,1,1,1,1
676,1,112147,0.17283950617283939,0.0,0.04330755792130518,1,1,3,3
694,1,140609,0.2839506172839501,0.0,0.05429866524968836,1,1,3,3
726,3,330566,0.48148148148148096,0.0909090909090909,0.12765393806177758,1,2,2,4
694,2,219196,0.2839506172839501,0.045454545454545456,0.08464643250482323,1,1,3,3
681,1,369576,0.20370370370370328,0.0,0.14271834312397375,1,1,3,3
660,1,112147,0.07407407407407351,0.0,0.04330755792130518,1,1,1,1
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
696,1,31010,0.29629629629629584,0.0,0.011975062829497658,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
681,1,145282,0.20370370370370328,0.0,0.05610322728136339,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
759,1,234360,0.6851851851851851,0.0,0.09050228070690329,0,2,2,2
686,2,562432,0.23456790123456805,0.045454545454545456,0.2171931163276371,1,1,3,3
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
654,1,112147,0.0370370370370372,0.0,0.04330755792130518,1,1,1,1
775,1,112617,0.7839506172839501,0.0,0.04348905677747622,0,0,0,0
677,1,123192,0.1790123456790118,0.0,0.047572781041324584,1,1,3,3
695,1,109598,0.2901234567901234,0.0,0.042323216252411616,1,1,3,3
649,23,2589548,0.006172839506172423,1.0,1.0,0,0,0,0
675,1,448589,0.16666666666666607,0.0,0.1732306178529998,1,1,3,3
678,1,123192,0.18518518518518512,0.0,0.047572781041324584,1,1,3,3
757,1,183954,0.6728395061728394,0.0,0.07103710763422806,0,2,2,2
697,1,109598,0.30246913580246915,0.0,0.042323216252411616,1,1,3,3
659,1,112147,0.06790123456790109,0.0,0.04330755792130518,1,1,1,1
730,1,109598,0.5061728395061724,0.0,0.042323216252411616,1,2,2,4
800,1,20000,0.9382716049382713,0.0,0.007723355581746312,0,0,0,0
693,1,109598,0.2777777777777777,0.0,0.042323216252411616,1,1,3,3
692,1,109598,0.27160493827160437,0.0,0.042323216252411616,1,1,3,3
711,1,119935,0.3888888888888884,0.0,0.0463150325848372,1,2,3,4
773,1,111744,0.7716049382716044,0.0,0.043151932306333,0,2,2,2
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
696,1,130272,0.29629629629629584,0.0,0.05030684891726278,1,1,3,3
773,1,111744,0.7716049382716044,0.0,0.043151932306333,0,2,2,2
654,1,112147,0.0370370370370372,0.0,0.04330755792130518,1,1,1,1
659,1,145282,0.06790123456790109,0.0,0.05610322728136339,1,1,1,1
732,1,109598,0.5185185185185182,0.0,0.042323216252411616,0,2,2,4
784,1,114475,0.8395061728395063,0.0,0.044206556511020456,0,0,0,0
668,1,112147,0.12345679012345645,0.0,0.04330755792130518,1,1,1,1
718,1,31010,0.4320987654320989,0.0,0.011975062829497658,1,2,2,4
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
680,2,224764,0.19753086419753085,0.045454545454545456,0.0867966146987814,1,1,3,3
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
784,1,114475,0.8395061728395063,0.0,0.044206556511020456,0,0,0,0
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
672,1,112147,0.14814814814814792,0.0,0.04330755792130518,1,1,3,3
695,1,119935,0.2901234567901234,0.0,0.0463150325848372,1,1,3,3
756,1,27900,0.6666666666666661,0.0,0.010774081036536105,0,2,2,2
773,1,111744,0.7716049382716044,0.0,0.043151932306333,0,2,2,2
770,1,112617,0.7530864197530862,0.0,0.04348905677747622,0,2,2,2
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
705,1,109598,0.3518518518518512,0.0,0.042323216252411616,1,1,3,4
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
694,1,20674,0.2839506172839501,0.0,0.007983632664851163,1,1,3,3
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
791,1,115200,0.882716049382716,0.0,0.04448652815085876,0,0,0,0
800,1,50000,0.9382716049382713,0.0,0.01930838895436578,0,0,0,0
790,1,125704,0.8765432098765427,0.0,0.04854283450239192,0,0,0,0
779,1,114475,0.8086419753086416,0.0,0.044206556511020456,0,0,0,0
762,1,10184,0.7037037037037033,0.0,0.003932732662225222,0,2,2,2
789,1,115835,0.8703703703703702,0.0,0.0447317446905792,0,0,0,0
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
783,1,232006,0.833333333333333,0.0,0.08959324175493175,0,0,0,0
783,1,116155,0.833333333333333,0.0,0.04485531837988715,0,0,0,0
670,1,112147,0.13580246913580218,0.0,0.04330755792130518,1,1,1,1
764,1,112617,0.716049382716049,0.0,0.04348905677747622,0,2,2,2
715,1,109598,0.41358024691357986,0.0,0.042323216252411616,1,2,2,4
688,1,224294,0.2469135802469129,0.0,0.08661511584261036,1,1,3,3
663,2,224294,0.09259259259259256,0.045454545454545456,0.08661511584261036,1,1,1,1
673,1,101147,0.15432098765432034,0.0,0.039059712351344714,1,1,3,3
671,1,112147,0.1419753086419755,0.0,0.04330755792130518,1,1,1,1
785,1,228949,0.8456790123456788,0.0,0.08841272685426182,0,0,0,0
782,1,114475,0.8271604938271606,0.0,0.044206556511020456,0,0,0,0
780,1,115915,0.8148148148148149,0.0,0.04476263811290619,0,0,0,0
789,1,114475,0.8703703703703702,0.0,0.044206556511020456,0,0,0,0
688,1,123192,0.2469135802469129,0.0,0.047572781041324584,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
760,1,338985,0.6913580246913575,0.0,0.13090508459391367,0,2,2,2
789,1,114475,0.8703703703703702,0.0,0.044206556511020456,0,0,0,0
686,1,112147,0.23456790123456805,0.0,0.04330755792130518,1,1,3,3
691,1,109598,0.26543209876543195,0.0,0.042323216252411616,1,1,3,3
746,1,54405,0.6049382716049383,0.0,0.021009458021245406,0,2,2,2
751,1,112995,0.6358024691358022,0.0,0.04363502819797123,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
763,1,127167,0.7098765432098766,0.0,0.04910779796319666,0,2,2,2
722,1,134237,0.4567901234567895,0.0,0.05183800416134399,1,2,2,4
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
756,1,112995,0.6666666666666661,0.0,0.04363502819797123,0,2,2,2
694,2,240578,0.2839506172839501,0.045454545454545456,0.09290347195726821,1,1,3,3
703,1,109598,0.33950617283950635,0.0,0.042323216252411616,1,1,3,4
693,1,109598,0.2777777777777777,0.0,0.042323216252411616,1,1,3,3
749,1,112995,0.6234567901234565,0.0,0.04363502819797123,0,2,2,2
704,1,109598,0.34567901234567877,0.0,0.042323216252411616,1,1,3,4
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
699,1,109598,0.3148148148148149,0.0,0.042323216252411616,1,1,3,3
759,1,192510,0.6851851851851851,0.0,0.07434115915209913,0,2,2,2
765,1,112617,0.7222222222222223,0.0,0.04348905677747622,0,2,2,2
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
772,1,112984,0.765432098765432,0.0,0.04363078035240127,0,2,2,2
688,1,224294,0.2469135802469129,0.0,0.08661511584261036,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
684,1,123192,0.22222222222222232,0.0,0.047572781041324584,1,1,3,3
738,1,186093,0.5555555555555554,0.0,0.07186312051369582,0,2,2,2
782,1,198539,0.8271604938271606,0.0,0.07666936469221655,0,0,0,0
753,2,156519,0.6481481481481479,0.045454545454545456,0.06044259461496755,0,2,2,2
769,1,122926,0.7469135802469129,0.0,0.04747006041208736,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
649,1,127440,0.006172839506172423,0.0,0.0492132217668875,1,1,1,1
765,1,112617,0.7222222222222223,0.0,0.04348905677747622,0,2,2,2
717,1,20674,0.4259259259259256,0.0,0.007983632664851163,1,2,2,4
754,1,196974,0.6543209876543203,0.0,0.0760650121179449,0,2,2,2
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
678,1,112147,0.18518518518518512,0.0,0.04330755792130518,1,1,3,3
766,1,112617,0.7283950617283947,0.0,0.04348905677747622,0,2,2,2
674,1,112147,0.16049382716049365,0.0,0.04330755792130518,1,1,3,3
780,1,69217,0.8148148148148149,0.0,0.026729375165086725,0,0,0,0
677,1,112147,0.1790123456790118,0.0,0.04330755792130518,1,1,3,3
756,1,112995,0.6666666666666661,0.0,0.04363502819797123,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
783,1,197299,0.833333333333333,0.0,0.07619051664614829,0,0,0,0
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
662,1,22090,0.08641975308641925,0.0,0.008530446240038802,1,1,1,1
772,1,111744,0.765432098765432,0.0,0.043151932306333,0,2,2,2
688,1,123192,0.2469135802469129,0.0,0.047572781041324584,1,1,3,3
733,1,109598,0.5246913580246915,0.0,0.042323216252411616,0,2,2,2
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
675,1,123192,0.16666666666666607,0.0,0.047572781041324584,1,1,3,3
783,1,49546,0.833333333333333,0.0,0.019133068782660138,0,0,0,0
655,1,112147,0.043209876543209624,0.0,0.04330755792130518,1,1,1,1
666,1,112147,0.11111111111111072,0.0,0.04330755792130518,1,1,1,1
791,1,125200,0.882716049382716,0.0,0.04834820594173191,0,0,0,0
756,1,112995,0.6666666666666661,0.0,0.04363502819797123,0,2,2,2
664,1,112147,0.09876543209876498,0.0,0.04330755792130518,1,1,1,1
704,1,109598,0.34567901234567877,0.0,0.042323216252411616,1,1,3,4
759,1,123736,0.6851851851851851,0.0,0.04778285631314808,0,2,2,2
756,1,112995,0.6666666666666661,0.0,0.04363502819797123,0,2,2,2
673,1,112147,0.15432098765432034,0.0,0.04330755792130518,1,1,3,3
728,1,109598,0.4938271604938267,0.0,0.042323216252411616,1,2,2,4
757,1,20646,0.6728395061728394,0.0,0.007972819967036719,0,2,2,2
782,1,228949,0.8271604938271606,0.0,0.08841272685426182,0,0,0,0
782,1,114475,0.8271604938271606,0.0,0.044206556511020456,0,0,0,0
688,1,112147,0.2469135802469129,0.0,0.04330755792130518,1,1,3,3
712,2,250207,0.3950617283950617,0.045454545454545456,0.09662188150209998,1,2,3,4
779,1,114475,0.8086419753086416,0.0,0.044206556511020456,0,0,0,0
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
777,1,135234,0.7962962962962958,0.0,0.05222301343709404,0,0,0,0
788,1,114475,0.8641975308641969,0.0,0.044206556511020456,0,0,0,0
688,1,224294,0.2469135802469129,0.0,0.08661511584261036,1,1,3,3
737,2,122625,0.549382716049382,0.045454545454545456,0.04735382391058208,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
662,1,112147,0.08641975308641925,0.0,0.04330755792130518,1,1,1,1
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
790,1,125744,0.8765432098765427,0.0,0.04855828121355541,0,0,0,0
663,1,134237,0.09259259259259256,0.0,0.05183800416134399,1,1,1,1
762,1,112995,0.7037037037037033,0.0,0.04363502819797123,0,2,2,2
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
763,1,112617,0.7098765432098766,0.0,0.04348905677747622,0,2,2,2
752,1,112995,0.6419753086419746,0.0,0.04363502819797123,0,2,2,2
687,1,112147,0.24074074074074048,0.0,0.04330755792130518,1,1,3,3
786,1,115035,0.8518518518518512,0.0,0.04442281046730935,0,0,0,0
791,1,10000,0.882716049382716,0.0,0.003861677790873156,0,0,0,0
661,1,33134,0.08024691358024683,0.0,0.012795283192279116,1,1,1,1
658,1,112147,0.06172839506172778,0.0,0.04330755792130518,1,1,1,1
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
763,1,225954,0.7098765432098766,0.0,0.08725615435589532,0,2,2,2
761,1,112995,0.6975308641975309,0.0,0.04363502819797123,0,2,2,2
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
694,1,109598,0.2839506172839501,0.0,0.042323216252411616,1,1,3,3
738,1,107973,0.5555555555555554,0.0,0.041695693611394725,0,2,2,2
669,1,112147,0.12962962962962976,0.0,0.04330755792130518,1,1,1,1
648,1,110873,0.0,0.0,0.04281558017074794,1,1,1,1
663,1,112147,0.09259259259259256,0.0,0.04330755792130518,1,1,1,1
760,1,27900,0.6913580246913575,0.0,0.010774081036536105,0,2,2,2
760,1,112995,0.6913580246913575,0.0,0.04363502819797123,0,2,2,2
649,1,127440,0.006172839506172423,0.0,0.0492132217668875,1,1,1,1
769,1,112617,0.7469135802469129,0.0,0.04348905677747622,0,2,2,2
800,1,120000,0.9382716049382713,0.0,0.04634013349047787,0,0,0,0
763,1,112617,0.7098765432098766,0.0,0.04348905677747622,0,2,2,2
682,1,112147,0.2098765432098766,0.0,0.04330755792130518,1,1,3,3
689,1,112147,0.2530864197530862,0.0,0.04330755792130518,1,1,3,3
681,1,112147,0.20370370370370328,0.0,0.04330755792130518,1,1,3,3
658,1,112147,0.06172839506172778,0.0,0.04330755792130518,1,1,1,1
769,1,112617,0.7469135802469129,0.0,0.04348905677747622,0,2,2,2
